id,url,operation,state,location_id,ubication__latitude,ubication__longitude,ubication__hasHiddenAddress,ubication__administrativeAreaLevel1,ubication__administrativeAreaLevel2,ubication__administrativeAreaLevel3,ubication__administrativeAreaLevel4,commercialDataId,price raw,house type,extendedPropertyType,constructedArea,usableArea,plotOfLand,roomNumber,bathNumber,isInTopFloor,isDuplex,flatLocation,isStudio,agencyIsABank,isPenthouse,energyCertificationType,energyPerformance,status,lift,isAuction,boxroom,swimmingPool,chimney,garden,communityCosts,heaterType1,heaterType2,construction year,manyFloors,orientation,terrace,has garage,garage price,floorNumber,air conditioning
85539227,https://www.idealista.com/inmueble/85539227/,sale,inactive,0-EU-ES-14-03-001-021-02-004,37.88688,-4.8142,True,Córdoba,Córdoba,Noreña - Figueroa,Miralbaida - Parque Azahara,130003250,103600,flat,,100,90,,3,2,False,False,external,False,False,False,unknown,,good,True,False,False,False,,False,,no,,,,,True,,,Planta 1ª,True
85539249,https://www.idealista.com/inmueble/85539249/,sale,inactive,0-EU-ES-14-03-001-021-01-001,37.8798209,-4.7768202,True,Córdoba,Córdoba,Centro - Casco Histórico,Judería - San Basilio,130003250,613000,chalet,independantHouse,340,320,,5,3,False,False,,False,False,False,unknown,,good,False,False,False,False,,False,,no,,,,,,,,,True
85539258,https://www.idealista.com/inmueble/85539258/,sale,inactive,0-EU-ES-14-03-001-021-03-002,37.8931677,-4.7868795,True,Córdoba,Córdoba,Santa Rosa - Valdeolleros,Huerta de la Reina,130003250,147000,flat,,75,65,,3,1,False,False,external,False,False,False,unknown,,good,True,False,False,False,,False,,no,,,,,,,,Bajo,True
85539277,https://www.idealista.com/inmueble/85539277/,sale,inactive,0-EU-ES-14-03-001-021-01-006,37.8903423,-4.7816628,True,Córdoba,Córdoba,Centro - Casco Histórico,El Vial - Ronda de Tejares,130003250,220000,flat,,130,110,,3,2,False,False,external,False,False,False,unknown,,good,True,False,True,False,,False,,no,,,,,,,,Planta 6ª,
85539287,https://www.idealista.com/inmueble/85539287/,sale,inactive,0-EU-ES-14-03-001-021-01-006,37.8877827,-4.7826631,True,Córdoba,Córdoba,Centro - Casco Histórico,El Vial - Ronda de Tejares,130003250,700000,flat,,302,255,,5,3,False,False,external,False,False,False,unknown,,good,True,False,False,False,,False,,no,,,,,,,,Planta 5ª,
85539315,https://www.idealista.com/inmueble/85539315/,sale,inactive,0-EU-ES-14-03-001-021-08-002,37.913035,-4.785525,True,Córdoba,Córdoba,Brillante - Trassierra - Naranjo,Brillante,130003250,486500,chalet,terracedHouse,273,237,,4,3,False,False,,False,False,False,unknown,,good,False,False,False,True,,True,,no,,,,,True,True,,Bajo,True
85539347,https://www.idealista.com/inmueble/85539347/,sale,inactive,0-EU-ES-14-03-001-021-08-002,37.9085914,-4.8064035,True,Córdoba,Córdoba,Brillante - Trassierra - Naranjo,Brillante,130003250,650000,chalet,independantHouse,409,356,,6,3,False,False,,False,False,False,unknown,,good,False,False,False,True,,True,,no,,,,,,,,,
85539381,https://www.idealista.com/inmueble/85539381/,sale,inactive,0-EU-ES-14-03-001-021-08-002,37.9122493,-4.8042273,True,Córdoba,Córdoba,Brillante - Trassierra - Naranjo,Brillante,130003250,750000,chalet,independantHouse,433,300,635,5,4,False,False,,False,False,False,unknown,,good,False,False,True,True,,True,,no,,,,,True,True,,,True
85539389,https://www.idealista.com/inmueble/85539389/,sale,inactive,0-EU-ES-14-03-001-021-08-002,37.9222413,-4.7980622,True,Córdoba,Córdoba,Brillante - Trassierra - Naranjo,Brillante,130003250,495000,chalet,independantHouse,500,450,2200,8,5,False,False,,False,False,False,unknown,,good,False,False,False,True,,True,,no,,,,,True,True,,,True
85539393,https://www.idealista.com/inmueble/85539393/,sale,inactive,0-EU-ES-14-03-001-021-08-002,37.9133729,-4.8004625,True,Córdoba,Córdoba,Brillante - Trassierra - Naranjo,Brillante,130003250,1150000,chalet,independantHouse,821,500,1728,9,6,False,False,,False,False,False,unknown,,good,False,False,True,True,,True,,no,,,,,True,,,,True
85539398,https://www.idealista.com/inmueble/85539398/,sale,inactive,0-EU-ES-14-03-001-021-02-001,37.8976107,-4.796662,True,Córdoba,Córdoba,Noreña - Figueroa,Tablero,130003250,320000,flat,penthouse,135,115,,3,2,False,False,external,False,False,True,unknown,,good,True,False,False,True,,False,95,no,,,,,True,True,,Planta 3ª,True
85539410,https://www.idealista.com/inmueble/85539410/,sale,inactive,0-EU-ES-14-03-001-021-09-001,37.8813321,-4.8000311,True,Córdoba,Córdoba,Zoco - Poniente - Vistalegre,Zoco - Poniente,130003250,390000,chalet,independantHouse,160,136,,3,2,False,False,,False,False,False,unknown,,good,False,False,False,True,,False,,no,,,,,True,True,,,True
85539411,https://www.idealista.com/inmueble/85539411/,sale,inactive,0-EU-ES-14-03-001-021-08-002,37.9214301,-4.8079357,True,Córdoba,Córdoba,Brillante - Trassierra - Naranjo,Brillante,130003250,650000,chalet,independantHouse,550,468,1600,4,4,False,False,,False,False,False,unknown,,good,False,False,True,True,,True,,no,,,,,True,True,,,True
85539415,https://www.idealista.com/inmueble/85539415/,sale,inactive,0-EU-ES-14-03-001-021-02-001,37.905302,-4.7995942,True,Córdoba,Córdoba,Noreña - Figueroa,Tablero,130003250,750000,chalet,independantHouse,400,340,,5,4,False,False,,False,False,False,unknown,,good,False,False,True,True,,True,,no,,,,,True,,,,True
85539419,https://www.idealista.com/inmueble/85539419/,sale,inactive,0-EU-ES-14-03-001-021-08-002,37.9177669,-4.80311,True,Córdoba,Córdoba,Brillante - Trassierra - Naranjo,Brillante,130003250,1400000,chalet,independantHouse,400,340,8000,9,6,False,False,,False,False,False,unknown,,renew,False,False,False,True,,True,,no,,,,,True,True,,,True
85539432,https://www.idealista.com/inmueble/85539432/,sale,inactive,0-EU-ES-14-03-001-021-08-002,37.9092454,-4.8048743,True,Córdoba,Córdoba,Brillante - Trassierra - Naranjo,Brillante,130003250,523000,chalet,independantHouse,330,281,,5,3,False,False,,False,False,False,unknown,,good,False,False,False,True,,True,,individual,Gas natural,,,,True,True,,,True
85539465,https://www.idealista.com/inmueble/85539465/,sale,inactive,0-EU-ES-14-03-001-021-08-002,37.9197638,-4.7978274,True,Córdoba,Córdoba,Brillante - Trassierra - Naranjo,Brillante,130003250,950000,chalet,independantHouse,460,391,950,4,4,False,False,,False,False,False,unknown,,good,False,False,True,True,,True,,individual,,,,,True,True,,,True
85539490,https://www.idealista.com/inmueble/85539490/,sale,inactive,0-EU-ES-14-03-001-021-07-001,37.8830848,-4.7933967,True,Córdoba,Córdoba,Ciudad Jardín,Ciudad Jardín,130003250,165000,flat,,103,90,,3,2,False,False,external,False,False,False,unknown,,good,True,False,False,False,,False,86,central,,,,,True,,,Planta 6ª,True
85539492,https://www.idealista.com/inmueble/85539492/,sale,inactive,0-EU-ES-14-03-001-021-11-001,37.8358813,-4.8813815,True,Córdoba,Córdoba,El Higuerón,El Higuerón,130003250,334000,chalet,independantHouse,300,255,,5,4,False,False,,False,False,False,unknown,,good,False,False,False,True,,True,,no,,,,,True,,,,True
85539503,https://www.idealista.com/inmueble/85539503/,sale,inactive,0-EU-ES-14-03-001-021-03-002,37.8929709,-4.7848916,True,Córdoba,Córdoba,Santa Rosa - Valdeolleros,Huerta de la Reina,130003250,124000,flat,,70,60,,2,1,False,False,external,False,False,False,unknown,,good,True,False,True,False,,False,,no,,,,,,True,,Planta 2ª,True
85539595,https://www.idealista.com/inmueble/85539595/,sale,inactive,0-EU-ES-14-03-001-021-08-002,37.9167947,-4.7984492,True,Córdoba,Córdoba,Brillante - Trassierra - Naranjo,Brillante,130003250,850000,chalet,independantHouse,350,298,,4,4,False,False,,False,False,False,unknown,,good,False,False,False,True,,True,,no,,,,,True,,,,True
85539633,https://www.idealista.com/inmueble/85539633/,sale,inactive,0-EU-ES-14-03-001-021-08-004,37.9324727,-4.759553,True,Córdoba,Córdoba,Brillante - Trassierra - Naranjo,Paraíso Arenal - La Colina,130003250,500000,chalet,independantHouse,975,829,,10,5,False,False,,False,False,False,unknown,,good,False,False,False,True,,True,,no,,,,,True,,,,True
85539706,https://www.idealista.com/inmueble/85539706/,sale,inactive,0-EU-ES-14-03-001-021-02-001,37.9042748,-4.8015374,True,Córdoba,Córdoba,Noreña - Figueroa,Tablero,130003250,500000,chalet,semidetachedHouse,192,163,,3,3,False,False,,False,False,False,unknown,,good,False,False,False,True,,True,,no,,,,,True,True,,Bajo,True
85539768,https://www.idealista.com/inmueble/85539768/,sale,inactive,0-EU-ES-14-03-001-021-08-003,37.9090609,-4.772506,True,Córdoba,Córdoba,Brillante - Trassierra - Naranjo,Naranjo - Mirabueno,130003250,430000,chalet,terracedHouse,245,244,,4,3,False,False,,False,False,False,unknown,,good,False,False,True,True,,True,2,individual,,,,,True,True,,Planta 2ª,True
85539772,https://www.idealista.com/inmueble/85539772/,sale,inactive,0-EU-ES-14-03-001-021-04-002,37.8890101,-4.7632195,True,Córdoba,Córdoba,Levante - Lepanto - Fátima,La Viñuela,130003250,185000,flat,,105,88,,3,2,False,False,external,False,False,False,unknown,,good,True,False,True,True,,False,,no,,,,,,True,,Planta 2ª,True
85539789,https://www.idealista.com/inmueble/85539789/,sale,inactive,0-EU-ES-14-03-001-021-02-001,37.8985905,-4.8056404,True,Córdoba,Córdoba,Noreña - Figueroa,Tablero,130003250,714000,flat,,300,299,,5,4,False,False,external,False,False,False,unknown,,good,True,False,True,True,,True,,central,,,,,True,,,Bajo,True
85539794,https://www.idealista.com/inmueble/85539794/,sale,inactive,0-EU-ES-14-03-001-021-08-002,37.9205447,-4.7921182,True,Córdoba,Córdoba,Brillante - Trassierra - Naranjo,Brillante,130003250,750000,chalet,independantHouse,400,386,,4,4,False,False,,False,False,False,unknown,,good,False,False,True,True,,True,,no,,,,,True,True,,,True
85539829,https://www.idealista.com/inmueble/85539829/,sale,inactive,0-EU-ES-14-03-001-021-02-001,37.8978227,-4.7928097,True,Córdoba,Córdoba,Noreña - Figueroa,Tablero,130003250,195400,flat,,108,100,,3,2,False,False,external,False,False,False,unknown,,good,True,False,False,True,,False,75,no,,,,,True,True,,Planta 2ª,True
85540257,https://www.idealista.com/inmueble/85540257/,sale,inactive,0-EU-ES-14-03-001-021-01-001,37.8745379,-4.7855411,True,Córdoba,Córdoba,Centro - Casco Histórico,Judería - San Basilio,260367045,189000,flat,,108,,,4,2,False,False,external,False,False,False,inProcess,,good,False,False,,,,,,,,,,,True,,,Planta 3ª,True
85540677,https://www.idealista.com/inmueble/85540677/,sale,inactive,0-EU-ES-14-03-001-021-02-001,37.8960662,-4.8033011,True,Córdoba,Córdoba,Noreña - Figueroa,Tablero,130003250,379000,flat,penthouse,143,127,,3,2,False,False,external,False,False,True,unknown,,good,True,False,False,True,,True,84,no,,,,,True,True,,Planta 5ª,True
85541917,https://www.idealista.com/inmueble/85541917/,sale,inactive,0-EU-ES-14-03-001-021-03-002,37.8963008,-4.7873967,True,Córdoba,Córdoba,Santa Rosa - Valdeolleros,Huerta de la Reina,260367045,169000,flat,,120,,,4,2,False,False,,False,False,False,unknown,,good,False,False,,,,,,,,,,,,,,Planta 2ª,True
85554176,https://www.idealista.com/inmueble/85554176/,sale,inactive,0-EU-ES-14-03-001-021-01-002,37.8898346,-4.7777923,True,Córdoba,Córdoba,Centro - Casco Histórico,Centro,130177844,155000,flat,,78,65,,1,1,False,False,external,False,False,False,inProcess,,good,False,False,True,False,,False,21,individual,,,,,,,,Planta 1ª,True
85559749,https://www.idealista.com/inmueble/85559749/,sale,inactive,0-EU-ES-14-03-001-021-04-001,37.9007197,-4.7587853,True,Córdoba,Córdoba,Levante - Lepanto - Fátima,Fátima - Campiñuela,130003250,240000,countryHouse,casaTerrera,140,120,,3,3,False,False,,False,False,False,unknown,,good,False,False,False,True,,,,,,2000,,,,,,Bajo,
85559873,https://www.idealista.com/inmueble/85559873/,sale,inactive,0-EU-ES-14-03-001-021-01-002,37.8828564,-4.781511,True,Córdoba,Córdoba,Centro - Casco Histórico,Centro,130003250,260000,flat,,190,162,,4,3,False,False,external,False,False,False,unknown,,good,True,False,True,False,,False,214,no,,,,,True,,,Planta 1ª,True
85573715,https://www.idealista.com/inmueble/85573715/,sale,inactive,0-EU-ES-14-03-001-021-04-001,37.8970576,-4.7544966,True,Córdoba,Córdoba,Levante - Lepanto - Fátima,Fátima - Campiñuela,130003207,78000,flat,,85,,,3,1,False,False,external,False,False,False,f,,good,False,False,,,,,,,,,,,True,,,Planta 3ª,
85579935,https://www.idealista.com/inmueble/85579935/,sale,inactive,0-EU-ES-14-03-001-021-01-002,37.886857,-4.7802373,True,Córdoba,Córdoba,Centro - Casco Histórico,Centro,130003210,420000,flat,,247,197,,5,2,False,False,external,False,False,False,g,,good,True,False,False,False,,False,85,no,,,,,,True,,Planta 2ª,
85580422,https://www.idealista.com/inmueble/85580422/,sale,inactive,0-EU-ES-14-03-001-021-01-004,37.891135,-4.7703475,True,Córdoba,Córdoba,Centro - Casco Histórico,Casco Histórico - Ollerías - Marrubial,260401660,169900,chalet,terracedHouse,97,80,0,2,2,False,False,,False,False,False,g,,good,False,False,False,False,,False,15,individual,,,,,True,,,Planta 1ª,
85612404,https://www.idealista.com/inmueble/85612404/,sale,inactive,0-EU-ES-14-03-001-021-07-001,37.8785727,-4.790356,True,Córdoba,Córdoba,Ciudad Jardín,Ciudad Jardín,260367045,71000,flat,,78,,,3,1,False,False,external,False,False,False,inProcess,,good,False,False,True,,,,,individual,,,,,,,,Planta 4ª,True
85621841,https://www.idealista.com/inmueble/85621841/,sale,inactive,0-EU-ES-14-03-001-021-01-003,37.8816892,-4.7703869,True,Córdoba,Córdoba,Centro - Casco Histórico,Casco Histórico - Corredera - Ribera,130003250,495000,chalet,independantHouse,270,269,237,7,3,False,False,,False,False,False,unknown,,good,False,False,False,True,,True,,no,,,,,True,True,,,True
85634069,https://www.idealista.com/inmueble/85634069/,sale,inactive,0-EU-ES-14-03-001-021-07-001,37.8805756,-4.7890582,True,Córdoba,Córdoba,Ciudad Jardín,Ciudad Jardín,260367045,215000,chalet,terracedHouse,276,,0,6,2,False,False,,False,False,False,inProcess,,good,False,False,,,,,,individual,,,,,,True,,,True
85635797,https://www.idealista.com/inmueble/85635797/,sale,inactive,0-EU-ES-14-03-001-021-10-001,37.8676586,-4.7710946,True,Córdoba,Córdoba,Campo de la Verdad,Campo de la Verdad,260367045,87000,chalet,terracedHouse,210,,0,3,2,False,False,,False,False,False,inProcess,,good,False,False,,,,,,individual,,,,,True,,,,True
85673122,https://www.idealista.com/inmueble/85673122/,sale,inactive,0-EU-ES-14-03-001-021-01-003,37.882389,-4.7722986,True,Córdoba,Córdoba,Centro - Casco Histórico,Casco Histórico - Corredera - Ribera,260367045,320000,chalet,independantHouse,105,,0,2,2,False,False,,False,False,False,inProcess,,good,False,False,,,,,,,,,,,,,,,True
85673733,https://www.idealista.com/inmueble/85673733/,sale,inactive,0-EU-ES-14-03-001-021-01-006,37.8895728,-4.7822073,True,Córdoba,Córdoba,Centro - Casco Histórico,El Vial - Ronda de Tejares,260367045,370000,flat,,150,,,3,2,False,False,external,False,False,False,inProcess,,good,True,False,,,,,,,,,,,True,True,,Planta 6ª,True
85683273,https://www.idealista.com/inmueble/85683273/,sale,inactive,0-EU-ES-14-03-001-021-08-002,37.9073284,-4.7950699,True,Córdoba,Córdoba,Brillante - Trassierra - Naranjo,Brillante,130035244,950000,chalet,independantHouse,475,,0,6,4,False,False,,False,False,False,inProcess,,good,False,False,,True,,True,,,,,,,,True,,,True
85694922,https://www.idealista.com/inmueble/85694922/,rent,active,0-EU-ES-14-03-001-021-01-004,37.8889596,-4.7775325,True,Córdoba,Córdoba,Centro - Casco Histórico,Casco Histórico - Ollerías - Marrubial,260368023,1200,flat,,170,160,,4,2,False,False,external,False,False,False,inProcess,,good,True,False,True,False,,False,,central,,,,,True,True,,Planta 3ª,True
85704262,https://www.idealista.com/inmueble/85704262/,sale,inactive,0-EU-ES-14-03-001-021-01-002,37.8847535,-4.7827125,False,Córdoba,Córdoba,Centro - Casco Histórico,Centro,,159000,flat,,100,96,,3,2,False,False,external,False,False,False,unknown,,good,True,False,False,False,,False,60,central,,,,,,,,Planta 2ª,True
85734260,https://www.idealista.com/inmueble/85734260/,sale,inactive,0-EU-ES-14-03-001-021-08-004,37.93422,-4.7619499,True,Córdoba,Córdoba,Brillante - Trassierra - Naranjo,Paraíso Arenal - La Colina,130164468,450000,chalet,semidetachedHouse,325,,495,4,3,False,False,,False,False,False,inProcess,,good,False,False,True,True,,True,,,,2006,,,,True,,,True
85737291,https://www.idealista.com/inmueble/85737291/,sale,inactive,0-EU-ES-14-03-001-021-05-001,37.8845728,-4.7615084,True,Córdoba,Córdoba,Fuensanta - Zona Arcángel,Fuensanta - Arcángel - Santuario,130042910,82800,flat,,101,,,3,1,False,False,external,False,False,False,inProcess,,renew,False,False,,,,,,,,,,,True,,,Planta 3ª,
85744298,https://www.idealista.com/inmueble/85744298/,rent,active,0-EU-ES-14-03-001-021-06-001,37.8688711,-4.7763576,False,Córdoba,Córdoba,Sector sur - Santa Cruz,Sector sur - Santa Cruz,,500,flat,,110,90,,3,1,False,False,external,False,False,False,unknown,,good,True,False,False,False,,False,,,,,,,,,,Planta 6ª,True
85766778,https://www.idealista.com/inmueble/85766778/,sale,inactive,0-EU-ES-14-03-001-021-01-004,37.8899735,-4.7731837,True,Córdoba,Córdoba,Centro - Casco Histórico,Casco Histórico - Ollerías - Marrubial,260362376,285600,chalet,terracedHouse,170,,0,4,3,False,False,,False,False,False,inProcess,,good,False,False,True,,,,55,central,,,,,True,True,,,True
85793875,https://www.idealista.com/inmueble/85793875/,sale,inactive,0-EU-ES-14-03-001-021-01-005,37.8914603,-4.768898,True,Córdoba,Córdoba,Centro - Casco Histórico,San Cayetano,260367045,305000,flat,,139,,,4,2,False,False,external,False,False,False,inProcess,,good,True,False,True,,,,,central,,,,,,,,Planta 1ª,True
85809454,https://www.idealista.com/inmueble/85809454/,sale,inactive,0-EU-ES-14-03-001-021-01-004,37.8927962,-4.7741779,True,Córdoba,Córdoba,Centro - Casco Histórico,Casco Histórico - Ollerías - Marrubial,260362376,183600,flat,,85,,,2,1,False,False,external,False,False,False,inProcess,,good,False,False,,,,,150,central,,,,,,,,Planta 1ª,True
85812012,https://www.idealista.com/inmueble/85812012/,sale,inactive,0-EU-ES-14-03-001-021-01-003,37.8803586,-4.7757802,True,Córdoba,Córdoba,Centro - Casco Histórico,Casco Histórico - Corredera - Ribera,130003210,320000,chalet,independantHouse,106,85,,2,2,False,False,,False,False,False,inProcess,,good,False,False,False,False,,False,,individual,,,,,True,,,,True
85827970,https://www.idealista.com/inmueble/85827970/,sale,inactive,0-EU-ES-14-03-001-021-09-003,37.8741844,-4.7927021,True,Córdoba,Córdoba,Zoco - Poniente - Vistalegre,Vistalegre - Parque Cruz - Universidades,260367045,153000,flat,,90,,,4,1,False,False,external,False,False,False,inProcess,,good,True,False,,,,,,,,,,,True,,,Planta 2ª,True
85828150,https://www.idealista.com/inmueble/85828150/,sale,inactive,0-EU-ES-14-03-001-021-07-001,37.8802671,-4.7937843,True,Córdoba,Córdoba,Ciudad Jardín,Ciudad Jardín,260367045,128000,flat,,70,,,3,1,False,False,,False,False,False,unknown,,good,True,False,,,,,,,,1962,,,,,,Planta 5ª,True
85828182,https://www.idealista.com/inmueble/85828182/,sale,inactive,0-EU-ES-14-03-001-021-05-002,37.8900267,-4.7547548,True,Córdoba,Córdoba,Fuensanta - Zona Arcángel,Cañero - Fidiana,260367045,172000,flat,,84,,,2,1,False,False,external,False,False,False,inProcess,,good,True,False,,True,,,,,,,,,True,,,Planta 1ª,True
85841822,https://www.idealista.com/inmueble/85841822/,rent,active,0-EU-ES-14-03-001-021-01-003,37.8823296,-4.767739,False,Córdoba,Córdoba,Centro - Casco Histórico,Casco Histórico - Corredera - Ribera,,450,flat,studio,30,,,0,1,False,False,external,True,False,False,a,,good,False,False,False,False,,True,,individual,Eléctrica,,,,,,,Planta 3ª,True
85844248,https://www.idealista.com/inmueble/85844248/,sale,inactive,0-EU-ES-14-03-001-021-04-002,37.8930025,-4.7604189,True,Córdoba,Córdoba,Levante - Lepanto - Fátima,La Viñuela,130029651,118000,flat,penthouse,70,,,3,1,False,False,external,False,False,True,inProcess,,good,False,False,True,,,,,,,,,,True,,,Planta 4ª,True
85848727,https://www.idealista.com/inmueble/85848727/,sale,inactive,0-EU-ES-14-03-001-021-11-001,37.8423284,-4.8953251,False,Córdoba,Córdoba,El Higuerón,El Higuerón,,140000,chalet,independantHouse,130,,1000,4,2,False,False,,False,False,False,unknown,,good,False,False,False,False,,False,,,,,,,True,,,,True
85854627,https://www.idealista.com/inmueble/85854627/,sale,inactive,0-EU-ES-14-03-001-021-04-004,37.8949602,-4.7649142,True,Córdoba,Córdoba,Levante - Lepanto - Fátima,Levante,130152952,95000,flat,,80,70,,3,1,False,False,external,False,False,False,unknown,,good,False,False,False,False,,False,51,individual,,,,,True,True,,Planta 2ª,True
85877391,https://www.idealista.com/inmueble/85877391/,sale,inactive,0-EU-ES-14-03-001-021-01-004,37.8891735,-4.7743837,True,Córdoba,Córdoba,Centro - Casco Histórico,Casco Histórico - Ollerías - Marrubial,260362376,200000,chalet,semidetachedHouse,166,,0,8,3,False,False,,False,False,False,inProcess,,good,False,False,True,,,,,individual,Eléctrica,,,,True,,,,
85882103,https://www.idealista.com/inmueble/85882103/,sale,inactive,0-EU-ES-14-03-001-021-01-004,37.8913032,-4.7769872,True,Córdoba,Córdoba,Centro - Casco Histórico,Casco Histórico - Ollerías - Marrubial,130004691,270000,chalet,terracedHouse,135,,,3,3,False,False,,False,False,False,inProcess,,good,False,False,False,True,,False,,individual,Bomba de frío/calor,,,,True,,,,True
85885901,https://www.idealista.com/inmueble/85885901/,sale,inactive,0-EU-ES-14-03-001-021-01-003,37.8854921,-4.7690991,True,Córdoba,Córdoba,Centro - Casco Histórico,Casco Histórico - Corredera - Ribera,130003210,158500,chalet,independantHouse,209,196,209,5,2,False,False,,False,False,False,g,,renew,False,False,False,False,,False,,no,,,,,,,,,
85895184,https://www.idealista.com/inmueble/85895184/,sale,inactive,0-EU-ES-14-03-001-021-08-003,37.9077129,-4.7811588,True,Córdoba,Córdoba,Brillante - Trassierra - Naranjo,Naranjo - Mirabueno,260367045,100000,flat,,72,,,3,1,False,False,,False,False,False,unknown,,good,False,False,,,,,,,,1976,,,,,,Planta 3ª,True
85900180,https://www.idealista.com/inmueble/85900180/,sale,inactive,0-EU-ES-14-03-001-021-05-002,37.8888351,-4.7572952,True,Córdoba,Córdoba,Fuensanta - Zona Arcángel,Cañero - Fidiana,130029651,93500,flat,,85,,,3,1,False,False,external,False,False,False,inProcess,,good,False,False,,,,,,,,,,,,,,Planta 1ª,True
85912506,https://www.idealista.com/inmueble/85912506/,sale,inactive,0-EU-ES-14-03-001-021-01-006,37.890344,-4.7844296,True,Córdoba,Córdoba,Centro - Casco Histórico,El Vial - Ronda de Tejares,130003271,244900,flat,,100,,,2,2,False,False,external,False,False,False,inProcess,,good,True,False,,,,,,,,,,,,,,Planta 2ª,True
85925410,https://www.idealista.com/inmueble/85925410/,sale,inactive,0-EU-ES-14-03-001-021-05-001,37.88541,-4.7524403,True,Córdoba,Córdoba,Fuensanta - Zona Arcángel,Fuensanta - Arcángel - Santuario,260362376,90420,flat,,72,,,3,1,False,False,external,False,False,False,inProcess,,good,True,False,,,,,35,individual,Eléctrica,,,,,,,Planta 3ª,True
85927101,https://www.idealista.com/inmueble/85927101/,sale,inactive,0-EU-ES-14-03-001-021-05-001,37.88611,-4.7512403,True,Córdoba,Córdoba,Fuensanta - Zona Arcángel,Fuensanta - Arcángel - Santuario,260367045,89000,flat,,68,,,3,1,False,False,external,False,False,False,inProcess,,good,True,False,,,,,,,,,,sur,,,,Planta 3ª,True
85927674,https://www.idealista.com/inmueble/85927674/,sale,inactive,0-EU-ES-14-03-001-021-01-006,37.887515,-4.7845309,False,Córdoba,Córdoba,Centro - Casco Histórico,El Vial - Ronda de Tejares,,350000,flat,,190,178,,5,2,False,False,external,False,False,False,d,,good,True,False,False,False,,False,,individual,Bomba de frío/calor,,,,True,True,,Planta 1ª,True
85946901,https://www.idealista.com/inmueble/85946901/,sale,inactive,0-EU-ES-14-03-001-021-06-001,37.8693341,-4.7796693,True,Córdoba,Córdoba,Sector sur - Santa Cruz,Sector sur - Santa Cruz,130158024,109000,flat,,81,69,,3,1,False,False,external,False,False,False,inProcess,,good,False,False,False,False,,False,,no,,,,,True,True,,Bajo,True
85952123,https://www.idealista.com/inmueble/85952123/,sale,inactive,0-EU-ES-14-03-001-021-04-003,37.8939554,-4.7567394,True,Córdoba,Córdoba,Levante - Lepanto - Fátima,El Cairo,260367045,76000,flat,,75,,,3,1,False,False,external,False,False,False,inProcess,,good,False,False,,,,,,individual,,,,,,,,Planta 4ª,True
85954126,https://www.idealista.com/inmueble/85954126/,sale,inactive,0-EU-ES-14-03-001-021-06-001,37.8721579,-4.7801036,True,Córdoba,Córdoba,Sector sur - Santa Cruz,Sector sur - Santa Cruz,130029651,110000,flat,,92,,,3,1,False,False,external,False,False,False,inProcess,,good,True,False,True,,,,,,,,,,True,,,Planta 4ª,True
85955138,https://www.idealista.com/inmueble/85955138/,sale,inactive,0-EU-ES-14-03-001-021-08-004,37.93112,-4.75431,False,Córdoba,Córdoba,Brillante - Trassierra - Naranjo,Paraíso Arenal - La Colina,,490000,chalet,independantHouse,320,,625,4,3,False,False,,False,False,False,a,,good,False,False,False,True,,True,,central,Gas,,,,True,True,,,True
85961027,https://www.idealista.com/inmueble/85961027/,sale,inactive,0-EU-ES-14-03-001-021-04-003,37.8952424,-4.7542177,True,Córdoba,Córdoba,Levante - Lepanto - Fátima,El Cairo,130155072,98000,flat,,90,,,3,1,False,False,external,False,False,False,e,,good,False,False,,,,,,,,,,,,,,Planta 3ª,True
85987152,https://www.idealista.com/inmueble/85987152/,sale,inactive,0-EU-ES-14-03-001-021-04-002,37.891385,-4.7598925,True,Córdoba,Córdoba,Levante - Lepanto - Fátima,La Viñuela,130003207,62000,flat,,70,58,,3,1,True,False,external,False,False,False,inProcess,,renew,False,False,,,,,,,,,,,,,,Planta 3ª,
86007889,https://www.idealista.com/inmueble/86007889/,sale,inactive,0-EU-ES-14-03-001-021-08-001,37.9530893,-4.8284027,True,Córdoba,Córdoba,Brillante - Trassierra - Naranjo,Trassierra - Las Jaras,130029651,325000,chalet,independantHouse,250,,3100,3,3,False,False,,False,False,False,inProcess,,good,False,False,True,True,,True,,,,,,,True,True,,,True
86008886,https://www.idealista.com/inmueble/86008886/,sale,inactive,0-EU-ES-14-03-001-021-01-006,37.8877961,-4.7809519,True,Córdoba,Córdoba,Centro - Casco Histórico,El Vial - Ronda de Tejares,260367045,240000,flat,,130,,,4,2,False,False,,False,False,False,unknown,,,True,False,True,,,,,,,,,,,,,Planta 4ª,True
86013742,https://www.idealista.com/inmueble/86013742/,sale,inactive,0-EU-ES-14-03-001-021-04-002,37.8926583,-4.7580079,False,Córdoba,Córdoba,Levante - Lepanto - Fátima,La Viñuela,,87000,flat,,80,,,3,1,False,False,external,False,False,False,unknown,,good,True,False,False,False,,False,,,,,,"sur, oeste",,,,Planta 4ª,
86068926,https://www.idealista.com/inmueble/86068926/,sale,inactive,0-EU-ES-14-03-001-021-10-001,37.8619847,-4.7732191,True,Córdoba,Córdoba,Campo de la Verdad,Campo de la Verdad,130049135,70000,chalet,independantHouse,173,155,80,4,1,False,False,,False,False,False,unknown,,good,False,False,False,False,,False,,no,,,,,,,,,
