id,url,operation,state,location_id,ubication__latitude,ubication__longitude,ubication__hasHiddenAddress,ubication__administrativeAreaLevel1,ubication__administrativeAreaLevel2,ubication__administrativeAreaLevel3,ubication__administrativeAreaLevel4,commercialDataId,price raw,house type,extendedPropertyType,constructedArea,usableArea,plotOfLand,roomNumber,bathNumber,isInTopFloor,isDuplex,flatLocation,isStudio,agencyIsABank,isPenthouse,energyCertificationType,energyPerformance,status,lift,isAuction,boxroom,swimmingPool,chimney,garden,communityCosts,heaterType1,heaterType2,construction year,manyFloors,orientation,terrace,has garage,garage price,floorNumber,air conditioning
112106090,https://www.idealista.com/inmueble/112106090/,sale,Córdoba,Córdoba,37.889659,-4.7629316,True,,,Levante - Lepanto - Fátima,La Viñuela,,,,flat,105.0,,,4,2,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,en,
111661074,https://www.idealista.com/inmueble/111661074/,sale,Córdoba,Córdoba,37.8828933,-4.7715347,True,,,Centro - Casco Histórico,Casco Histórico - Corredera - Ribera,,,,flat,44.0,,,1,1,,False,,False,,,,,renew,True,,,,,,,,,,,,,False,,1,
110762068,https://www.idealista.com/inmueble/110762068/,sale,Córdoba,Córdoba,37.897015,-4.7528691,True,,,Levante - Lepanto - Fátima,Fátima - Campiñuela,,,,flat,100.0,,,3,1,,False,,False,,,,,good,True,,,,,,,,,,,,,False,,2,
111730045,https://www.idealista.com/inmueble/111730045/,sale,Córdoba,Córdoba,37.8944027,-4.770564,True,,,Santa Rosa - Valdeolleros,Valdeolleros - Zumbacón - Camping,,,,penthouse,126.0,,,4,2,,False,,False,,,,,good,True,,,,,,,,,,,,,True,,3,
111914005,https://www.idealista.com/inmueble/111914005/,sale,Córdoba,Córdoba,37.8977648,-4.7783803,True,,,Santa Rosa - Valdeolleros,Valdeolleros - Zumbacón - Camping,,,,flat,81.0,,,3,1,,False,,False,,,,,good,True,,,,,,,,,,,,,False,,bj,
111914948,https://www.idealista.com/inmueble/111914948/,sale,Córdoba,Córdoba,37.8991489,-4.7782256,True,,,Santa Rosa - Valdeolleros,Valdeolleros - Zumbacón - Camping,,,,flat,67.0,,,3,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,3,
111687926,https://www.idealista.com/inmueble/111687926/,sale,Córdoba,Córdoba,37.8954122,-4.7531166,True,,,Levante - Lepanto - Fátima,El Cairo,,,,flat,90.0,,,3,2,,False,,False,,,,,good,True,,,,,,,,,,,,,True,,2,
111464930,https://www.idealista.com/inmueble/111464930/,sale,Córdoba,Córdoba,37.8818642,-4.78218,True,,,Centro - Casco Histórico,Judería - San Basilio,,,,flat,150.0,,,8,8,,False,,False,,,,,renew,False,,,,,,,,,,,,,False,,1,
110703927,https://www.idealista.com/inmueble/110703927/,sale,Córdoba,Córdoba,37.8648672,-4.7803285,False,,,Sector sur - Santa Cruz,Sector sur - Santa Cruz,,,,chalet,61.0,,,2,1,,False,,False,,,,,good,,,,,,,,,,,,,,False,,,
111914888,https://www.idealista.com/inmueble/111914888/,sale,Córdoba,Córdoba,37.8980448,-4.7772597,True,,,Santa Rosa - Valdeolleros,Valdeolleros - Zumbacón - Camping,,,,flat,67.0,,,3,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,3,
112073844,https://www.idealista.com/inmueble/112073844/,sale,Córdoba,Córdoba,37.8865632,-4.7570247,True,,,Fuensanta - Zona Arcángel,Cañero - Fidiana,,,,independantHouse,58.0,,,2,1,,False,,False,,,,,good,,,,,,,,,,,,,,False,,,
111923766,https://www.idealista.com/inmueble/111923766/,sale,Córdoba,Córdoba,37.8973698,-4.7804513,True,,,Santa Rosa - Valdeolleros,Valdeolleros - Zumbacón - Camping,,,,flat,67.0,,,3,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,3,
112224746,https://www.idealista.com/inmueble/112224746/,sale,Córdoba,Córdoba,37.8956612,-4.7604454,True,,,Levante - Lepanto - Fátima,Levante,,,,flat,63.0,,,1,0,,False,,False,,,,,renew,True,,,,,,,,,,,,,True,,5,
111737721,https://www.idealista.com/inmueble/111737721/,sale,Córdoba,Córdoba,37.8780669,-4.7929899,True,,,Ciudad Jardín,Ciudad Jardín,,,,flat,130.0,,,4,2,,False,,False,,,,,good,True,,,,,,,,,,,,,False,,1,
111767693,https://www.idealista.com/inmueble/111767693/,sale,Córdoba,Córdoba,37.8829727,-4.7800774,True,,,Centro - Casco Histórico,Centro,,,,flat,81.0,,,2,2,,False,,False,,,,,good,True,,,,,,,,,,,,,True,,2,
111202699,https://www.idealista.com/inmueble/111202699/,sale,Córdoba,Córdoba,37.8744089,-4.785343,True,,,Centro - Casco Histórico,Judería - San Basilio,,,,flat,51.0,,,3,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,1,
106194573,https://www.idealista.com/inmueble/106194573/,sale,Córdoba,Córdoba,37.8838306,-4.7815457,True,,,Centro - Casco Histórico,Centro,,,,flat,153.0,,,4,2,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,1,
111733548,https://www.idealista.com/inmueble/111733548/,sale,Córdoba,Córdoba,37.8900423,-4.7586851,True,,,Fuensanta - Zona Arcángel,Cañero - Fidiana,,,,independantHouse,144.0,,,3,2,,False,,False,,,,,good,,,,,,,,,,,,,,False,,,
109187533,https://www.idealista.com/inmueble/109187533/,sale,Córdoba,Córdoba,37.8827034,-4.7793968,True,,,Centro - Casco Histórico,Judería - San Basilio,,,,flat,192.0,,,6,2,,False,,False,,,,,good,True,,,,,,,,,,,,,True,,1,
109699524,https://www.idealista.com/inmueble/109699524/,sale,Córdoba,Córdoba,37.8862342,-4.7760822,True,,,Centro - Casco Histórico,Centro,,,,penthouse,40.0,,,1,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,3,
111820512,https://www.idealista.com/inmueble/111820512/,sale,Córdoba,Córdoba,37.8959386,-4.7580492,True,,,Levante - Lepanto - Fátima,El Cairo,,,,flat,75.0,,,3,1,,False,,False,,,,,good,True,,,,,,,,,,,,,True,,5,
109864505,https://www.idealista.com/inmueble/109864505/,sale,Córdoba,Córdoba,37.9183476,-4.8004899,True,,,Brillante - Trassierra - Naranjo,Brillante,,,,independantHouse,553.0,,,8,5,,False,,False,,,,,good,,,,,,,,,,,,,,False,,,
111465495,https://www.idealista.com/inmueble/111465495/,sale,Córdoba,Córdoba,37.894954,-4.7920002,True,,,Noreña - Figueroa,Tablero,,,,duplex,183.0,,,4,3,,True,,False,,,,,good,True,,,,,,,,,,,,,True,,3,
111465493,https://www.idealista.com/inmueble/111465493/,sale,Córdoba,Córdoba,37.8810523,-4.7934855,True,,,Ciudad Jardín,Ciudad Jardín,,,,flat,80.0,,,3,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,2,
105313482,https://www.idealista.com/inmueble/105313482/,sale,Córdoba,Córdoba,37.887801,-4.7817131,True,,,Centro - Casco Histórico,Centro,,,,flat,80.0,,,2,2,,False,,False,,,,,good,True,,,,,,,,,,,,,False,,2,
106994473,https://www.idealista.com/inmueble/106994473/,sale,Córdoba,Córdoba,37.9136479,-4.8123496,True,,,Brillante - Trassierra - Naranjo,Brillante,,,,independantHouse,752.0,,,5,5,,False,,False,,,,,good,,,,,,,,,,,,,,True,,,
110764452,https://www.idealista.com/inmueble/110764452/,sale,Córdoba,Córdoba,37.8836784,-4.7801998,True,,,Centro - Casco Histórico,Judería - San Basilio,,,,flat,117.0,,,5,2,,False,,False,,,,,good,True,,,,,,,,,,,,,False,,1,
110148451,https://www.idealista.com/inmueble/110148451/,sale,Córdoba,Córdoba,37.8845607,-4.7714689,True,,,Centro - Casco Histórico,Casco Histórico - Corredera - Ribera,,,,flat,114.0,,,3,2,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,1,
110548442,https://www.idealista.com/inmueble/110548442/,sale,Córdoba,Córdoba,37.9067988,-4.7790959,True,,,Brillante - Trassierra - Naranjo,Naranjo - Mirabueno,,,,independantHouse,180.0,,,3,2,,False,,False,,,,,good,,,,,,,,,,,,,,False,,,
110834424,https://www.idealista.com/inmueble/110834424/,sale,Córdoba,Córdoba,37.8937366,-4.7586767,True,,,Levante - Lepanto - Fátima,La Viñuela,,,,flat,55.0,,,3,1,,False,,False,,,,,renew,False,,,,,,,,,,,,,False,,4,
111770392,https://www.idealista.com/inmueble/111770392/,sale,Córdoba,Córdoba,37.8903718,-4.7942079,True,,,Noreña - Figueroa,Carretera Trassierra - Colonia de la Paz,,,,independantHouse,176.0,,,4,2,,False,,False,,,,,good,,,,,,,,,,,,,,False,,,
111931378,https://www.idealista.com/inmueble/111931378/,sale,Córdoba,Córdoba,37.8961609,-4.773986,True,,,Santa Rosa - Valdeolleros,Valdeolleros - Zumbacón - Camping,,,,flat,103.0,,,3,1,,False,,False,,,,,good,True,,,,,,,,,,,,,False,,1,
112124351,https://www.idealista.com/inmueble/112124351/,sale,Córdoba,Córdoba,37.8904845,-4.7627317,True,,,Levante - Lepanto - Fátima,La Viñuela,,,,penthouse,69.0,,,3,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,4,
96069333,https://www.idealista.com/inmueble/96069333/,sale,Córdoba,Córdoba,37.8846378,-4.7795087,True,,,Centro - Casco Histórico,Centro,,,,flat,165.0,,,4,2,,False,,False,,,,,good,True,,,,,,,,,,,,,True,,4,
85467334,https://www.idealista.com/inmueble/85467334/,sale,Córdoba,Córdoba,37.8841392,-4.7913444,True,,,Ciudad Jardín,Ciudad Jardín,,,,flat,104.0,,,2,2,,False,,False,,,,,good,True,,,,,,,,,,,,,True,,3,
111430330,https://www.idealista.com/inmueble/111430330/,sale,Córdoba,Córdoba,37.8857655,-4.7909624,True,,,Centro - Casco Histórico,Cercadilla - Medina Azahara,,,,flat,93.0,,,2,1,,False,,False,,,,,good,True,,,,,,,,,,,,,True,,1,
111360316,https://www.idealista.com/inmueble/111360316/,sale,Córdoba,Córdoba,37.8911414,-4.7641571,True,,,Levante - Lepanto - Fátima,La Viñuela,,,,flat,92.0,,,4,2,,False,,False,,,,,good,True,,,,,,,,,,,,,True,,2,
112018311,https://www.idealista.com/inmueble/112018311/,sale,Córdoba,Córdoba,37.8987427,-4.8001592,True,,,Noreña - Figueroa,Tablero,,,,flat,158.0,,,4,2,,False,,False,,,,,good,True,,,,,,,,,,,,,True,,bj,
111411312,https://www.idealista.com/inmueble/111411312/,sale,Córdoba,Córdoba,37.8963472,-4.7769686,True,,,Santa Rosa - Valdeolleros,Santa Rosa - San José,,,,flat,110.0,,,3,1,,False,,False,,,,,good,True,,,,,,,,,,,,,False,,bj,
110412308,https://www.idealista.com/inmueble/110412308/,sale,Córdoba,Córdoba,37.8846291,-4.7920315,True,,,Centro - Casco Histórico,Cercadilla - Medina Azahara,,,,flat,186.0,,,6,6,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,-1,
111762297,https://www.idealista.com/inmueble/111762297/,sale,Córdoba,Córdoba,37.8803577,-4.7799189,True,,,Centro - Casco Histórico,Judería - San Basilio,,,,independantHouse,140.0,,,3,2,,False,,False,,,,,renew,,,,,,,,,,,,,,False,,,
109723292,https://www.idealista.com/inmueble/109723292/,sale,Córdoba,Córdoba,37.9111938,-4.7826805,True,,,Brillante - Trassierra - Naranjo,Naranjo - Mirabueno,,,,independantHouse,107.0,,,4,2,,False,,False,,,,,good,,,,,,,,,,,,,,True,,,
112107284,https://www.idealista.com/inmueble/112107284/,sale,Córdoba,Córdoba,37.8936182,-4.8049852,True,,,Noreña - Figueroa,Tablero,,,,flat,182.0,,,6,3,,False,,False,,,,,good,True,,,,,,,,,,,,,True,,2,
112018279,https://www.idealista.com/inmueble/112018279/,sale,Córdoba,Córdoba,37.8944385,-4.7618533,True,,,Levante - Lepanto - Fátima,Levante,,,,flat,73.0,,,2,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,3,
110949281,https://www.idealista.com/inmueble/110949281/,sale,Córdoba,Córdoba,37.9113837,-4.8076814,True,,,Brillante - Trassierra - Naranjo,Brillante,,,,independantHouse,290.0,,,5,3,,False,,False,,,,,good,,,,,,,,,,,,,,False,,,
110314277,https://www.idealista.com/inmueble/110314277/,sale,Córdoba,Córdoba,37.8840574,-4.7783374,True,,,Centro - Casco Histórico,Judería - San Basilio,,,,flat,192.0,,,4,2,,False,,False,,,,,good,True,,,,,,,,,,,,,False,,1,
111531253,https://www.idealista.com/inmueble/111531253/,sale,Córdoba,Córdoba,37.8837403,-4.7713098,True,,,Centro - Casco Histórico,Casco Histórico - Corredera - Ribera,,,,independantHouse,223.0,,,5,3,,False,,False,,,,,good,,,,,,,,,,,,,,True,,,
107233244,https://www.idealista.com/inmueble/107233244/,sale,Córdoba,Córdoba,37.9146974,-4.8121122,True,,,Brillante - Trassierra - Naranjo,Brillante,,,,independantHouse,823.0,,,5,6,,False,,False,,,,,good,,,,,,,,,,,,,,True,,,
111464216,https://www.idealista.com/inmueble/111464216/,sale,Córdoba,Córdoba,37.8854035,-4.7775934,True,,,Centro - Casco Histórico,Centro,,,,flat,182.0,,,5,3,,False,,False,,,,,good,True,,,,,,,,,,,,,True,,2,
111196213,https://www.idealista.com/inmueble/111196213/,sale,Córdoba,Córdoba,37.8900083,-4.7639855,True,,,Levante - Lepanto - Fátima,La Viñuela,,,,flat,96.0,,,5,1,,False,,False,,,,,good,True,,,,,,,,,,,,,False,,1,
85437196,https://www.idealista.com/inmueble/85437196/,sale,Córdoba,Córdoba,37.8895141,-4.7839657,True,,,Centro - Casco Histórico,El Vial - Ronda de Tejares,,,,flat,200.0,,,5,3,,False,,False,,,,,renew,True,,,,,,,,,,,,,True,,4,
85468170,https://www.idealista.com/inmueble/85468170/,sale,Córdoba,Córdoba,37.8832339,-4.7685151,True,,,Centro - Casco Histórico,Casco Histórico - Corredera - Ribera,,,,independantHouse,697.0,,,1,5,,False,,False,,,,,good,,,,,,,,,,,,,,False,,,
109898167,https://www.idealista.com/inmueble/109898167/,sale,Córdoba,Córdoba,37.8849937,-4.7716708,True,,,Centro - Casco Histórico,Casco Histórico - Corredera - Ribera,,,,terracedHouse,114.0,,,3,2,,False,,False,,,,,good,,,,,,,,,,,,,,False,,,
111336164,https://www.idealista.com/inmueble/111336164/,sale,Córdoba,Córdoba,37.8890347,-4.7877353,True,,,Centro - Casco Histórico,Cercadilla - Medina Azahara,,,,flat,129.0,,,3,2,,False,,False,,,,,good,True,,,,,,,,,,,,,True,,6,
110925161,https://www.idealista.com/inmueble/110925161/,sale,Córdoba,Córdoba,37.8815425,-4.7912637,True,,,Ciudad Jardín,Ciudad Jardín,,,,flat,137.0,,,3,2,,False,,False,,,,,good,True,,,,,,,,,,,,,False,,3,
109458139,https://www.idealista.com/inmueble/109458139/,sale,Córdoba,Córdoba,37.8902768,-4.7580828,True,,,Fuensanta - Zona Arcángel,Cañero - Fidiana,,,,independantHouse,215.0,,,3,2,,False,,False,,,,,good,,,,,,,,,,,,,,False,,,
111959101,https://www.idealista.com/inmueble/111959101/,sale,Córdoba,Córdoba,37.8826896,-4.7808048,True,,,Centro - Casco Histórico,Centro,,,,flat,122.0,,,3,2,,False,,False,,,,,good,True,,,,,,,,,,,,,False,,2,
109340098,https://www.idealista.com/inmueble/109340098/,sale,Córdoba,Córdoba,37.9110655,-4.7828566,True,,,Brillante - Trassierra - Naranjo,Naranjo - Mirabueno,,,,independantHouse,220.0,,,4,2,,False,,False,,,,,good,,,,,,,,,,,,,,True,,,
111712092,https://www.idealista.com/inmueble/111712092/,sale,Córdoba,Córdoba,37.8974959,-4.7848524,True,,,Santa Rosa - Valdeolleros,Santa Rosa - San José,,,,flat,110.0,,,3,2,,False,,False,,,,,good,True,,,,,,,,,,,,,False,,2,
109647096,https://www.idealista.com/inmueble/109647096/,sale,Córdoba,Córdoba,37.8856839,-4.7753212,True,,,Centro - Casco Histórico,Casco Histórico - Ollerías - Marrubial,,,,independantHouse,310.0,,,3,2,,False,,False,,,,,good,,,,,,,,,,,,,,True,,,
111477089,https://www.idealista.com/inmueble/111477089/,sale,Córdoba,Córdoba,37.8848471,-4.7720347,True,,,Centro - Casco Histórico,Casco Histórico - Corredera - Ribera,,,,independantHouse,223.0,,,5,3,,False,,False,,,,,good,,,,,,,,,,,,,,True,,,
112273067,https://www.idealista.com/inmueble/112273067/,sale,Córdoba,Córdoba,37.8800328,-4.774192,True,,,Centro - Casco Histórico,Casco Histórico - Corredera - Ribera,,,,flat,123.0,,,4,2,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,1,
112085066,https://www.idealista.com/inmueble/112085066/,sale,Córdoba,Córdoba,37.8679678,-4.7774342,True,,,Sector sur - Santa Cruz,Sector sur - Santa Cruz,,,,flat,93.0,,,3,1,,False,,False,,,,,good,True,,,,,,,,,,,,,False,,5,
111808056,https://www.idealista.com/inmueble/111808056/,sale,Córdoba,Córdoba,37.8832067,-4.781924,True,,,Centro - Casco Histórico,Centro,,,,flat,121.0,,,3,2,,False,,False,,,,,renew,True,,,,,,,,,,,,,False,,2,
111558045,https://www.idealista.com/inmueble/111558045/,sale,Córdoba,Córdoba,37.8818789,-4.7877323,True,,,Ciudad Jardín,Ciudad Jardín,,,,flat,130.0,,,3,2,,False,,False,,,,,good,True,,,,,,,,,,,,,True,,4,
112111036,https://www.idealista.com/inmueble/112111036/,sale,Córdoba,Córdoba,37.8966228,-4.7698666,True,,,Santa Rosa - Valdeolleros,Valdeolleros - Zumbacón - Camping,,,,independantHouse,141.0,,,3,2,,False,,False,,,,,good,,,,,,,,,,,,,,True,,,
111316015,https://www.idealista.com/inmueble/111316015/,sale,Córdoba,Córdoba,37.8877194,-4.7728834,True,,,Centro - Casco Histórico,Casco Histórico - Ollerías - Marrubial,,,,independantHouse,181.0,,,3,1,,False,,False,,,,,good,,,,,,,,,,,,,,True,,,
95493007,https://www.idealista.com/inmueble/95493007/,sale,Córdoba,Córdoba,37.912563,-4.8133329,True,,,Brillante - Trassierra - Naranjo,Brillante,,,,independantHouse,808.0,,,5,5,,False,,False,,,,,good,,,,,,,,,,,,,,True,,,
111055006,https://www.idealista.com/inmueble/111055006/,sale,Córdoba,Córdoba,37.8740422,-4.7841902,True,,,Centro - Casco Histórico,Judería - San Basilio,,,,flat,60.0,,,3,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,1,
112093995,https://www.idealista.com/inmueble/112093995/,sale,Córdoba,Córdoba,37.9100521,-4.7926584,True,,,Brillante - Trassierra - Naranjo,Brillante,,,,semidetachedHouse,244.0,,,4,3,,False,,False,,,,,good,,,,,,,,,,,,,,False,,,
111739991,https://www.idealista.com/inmueble/111739991/,sale,Córdoba,Córdoba,37.9106358,-4.7786253,True,,,Brillante - Trassierra - Naranjo,Naranjo - Mirabueno,,,,independantHouse,279.0,,,5,2,,False,,False,,,,,renew,,,,,,,,,,,,,,True,,,
111438994,https://www.idealista.com/inmueble/111438994/,sale,Córdoba,Córdoba,37.9268279,-4.7973917,True,,,Brillante - Trassierra - Naranjo,Brillante,,,,independantHouse,238.0,,,6,3,,False,,False,,,,,good,,,,,,,,,,,,,,True,,,
104253982,https://www.idealista.com/inmueble/104253982/,sale,Córdoba,Córdoba,37.8843652,-4.7896506,True,,,Ciudad Jardín,Ciudad Jardín,,,,flat,80.0,,,2,1,,False,,False,,,,,good,True,,,,,,,,,,,,,False,,1,
106748965,https://www.idealista.com/inmueble/106748965/,sale,Córdoba,Córdoba,37.8924719,-4.7862867,True,,,Centro - Casco Histórico,El Vial - Ronda de Tejares,,,,flat,148.0,,,3,2,,False,,False,,,,,good,True,,,,,,,,,,,,,True,,3,
111114958,https://www.idealista.com/inmueble/111114958/,sale,Córdoba,Córdoba,37.8930259,-4.7637255,True,,,Levante - Lepanto - Fátima,Levante,,,,flat,106.0,,,4,2,,False,,False,,,,,good,True,,,,,,,,,,,,,False,,2,
111498958,https://www.idealista.com/inmueble/111498958/,sale,Córdoba,Córdoba,37.884315,-4.8019602,True,,,Zoco - Poniente - Vistalegre,Zoco - Poniente,,,,penthouse,124.0,,,2,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,1,
109796964,https://www.idealista.com/inmueble/109796964/,sale,Córdoba,Córdoba,37.8900521,-4.7604737,True,,,Levante - Lepanto - Fátima,La Viñuela,,,,flat,73.0,,,2,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,2,
111807952,https://www.idealista.com/inmueble/111807952/,sale,Córdoba,Córdoba,37.8795589,-4.766836,True,,,Fuensanta - Zona Arcángel,Fuensanta - Arcángel - Santuario,,,,flat,79.0,,,3,1,,False,,False,,,,,good,True,,,,,,,,,,,,,True,,4,
108586946,https://www.idealista.com/inmueble/108586946/,sale,Córdoba,Córdoba,37.9230331,-4.7895047,True,,,Brillante - Trassierra - Naranjo,Brillante,,,,countryHouse,70.0,,,2,1,,False,,False,,,,,good,,,,,,,,,,,,,,True,,,
110550928,https://www.idealista.com/inmueble/110550928/,sale,Córdoba,Córdoba,37.8855637,-4.7729072,True,,,Centro - Casco Histórico,Casco Histórico - Ollerías - Marrubial,,,,flat,105.0,,,3,2,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,2,
99370926,https://www.idealista.com/inmueble/99370926/,sale,Córdoba,Córdoba,37.8887554,-4.7787482,True,,,Centro - Casco Histórico,Centro,,,,terracedHouse,400.0,,,4,5,,False,,False,,,,,good,,,,,,,,,,,,,,True,,,
111906916,https://www.idealista.com/inmueble/111906916/,sale,Córdoba,Córdoba,37.8912235,-4.7571737,True,,,Fuensanta - Zona Arcángel,Cañero - Fidiana,,,,independantHouse,59.0,,,2,1,,False,,False,,,,,renew,,,,,,,,,,,,,,False,,,
111890916,https://www.idealista.com/inmueble/111890916/,sale,Córdoba,Córdoba,37.8844842,-4.773187,True,,,Centro - Casco Histórico,Casco Histórico - Corredera - Ribera,,,,flat,177.0,,,3,2,,False,,False,,,,,good,False,,,,,,,,,,,,,True,,2,
109798912,https://www.idealista.com/inmueble/109798912/,sale,Córdoba,Córdoba,37.8911554,-4.7930526,True,,,Noreña - Figueroa,Carretera Trassierra - Colonia de la Paz,,,,flat,97.0,,,4,2,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,3,
112033902,https://www.idealista.com/inmueble/112033902/,sale,Córdoba,Córdoba,37.8829443,-4.7724316,True,,,Centro - Casco Histórico,Casco Histórico - Corredera - Ribera,,,,terracedHouse,151.0,,,4,2,,False,,False,,,,,good,,,,,,,,,,,,,,False,,,
108140904,https://www.idealista.com/inmueble/108140904/,sale,Córdoba,Córdoba,37.8920181,-4.7824704,True,,,Centro - Casco Histórico,El Vial - Ronda de Tejares,,,,flat,167.0,,,3,2,,False,,False,,,,,good,True,,,,,,,,,,,,,True,,1,
111133885,https://www.idealista.com/inmueble/111133885/,sale,Córdoba,Córdoba,37.9256008,-4.7513938,True,,,Brillante - Trassierra - Naranjo,Paraíso Arenal - La Colina,,,,independantHouse,195.0,,,3,2,,False,,False,,,,,good,,,,,,,,,,,,,,True,,,
107735883,https://www.idealista.com/inmueble/107735883/,sale,Córdoba,Córdoba,37.8821725,-4.7684014,True,,,Centro - Casco Histórico,Casco Histórico - Corredera - Ribera,,,,independantHouse,567.0,,,10,3,,False,,False,,,,,renew,,,,,,,,,,,,,,False,,,
87099872,https://www.idealista.com/inmueble/87099872/,sale,Córdoba,Córdoba,37.8800601,-4.7766893,True,,,Centro - Casco Histórico,Casco Histórico - Corredera - Ribera,,,,duplex,123.0,,,3,2,,True,,False,,,,,good,False,,,,,,,,,,,,,True,,2,
112055835,https://www.idealista.com/inmueble/112055835/,sale,Córdoba,Córdoba,37.9165415,-4.8058297,True,,,Brillante - Trassierra - Naranjo,Brillante,,,,independantHouse,218.0,,,4,3,,False,,False,,,,,renew,,,,,,,,,,,,,,False,,,
109337822,https://www.idealista.com/inmueble/109337822/,sale,Córdoba,Córdoba,37.8942894,-4.7947132,True,,,Noreña - Figueroa,Tablero,,,,studio,25.0,,,0,1,,False,,True,,,,,good,False,,,,,,,,,,,,,False,,,
106257822,https://www.idealista.com/inmueble/106257822/,sale,Córdoba,Córdoba,37.8850388,-4.795572,True,,,Ciudad Jardín,Ciudad Jardín,,,,flat,100.0,,,4,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,3,
107568775,https://www.idealista.com/inmueble/107568775/,sale,Córdoba,Córdoba,37.8907141,-4.7772821,True,,,Centro - Casco Histórico,Casco Histórico - Ollerías - Marrubial,,,,flat,98.0,,,3,2,,False,,False,,,,,renew,False,,,,,,,,,,,,,False,,1,
108341772,https://www.idealista.com/inmueble/108341772/,sale,Córdoba,Córdoba,37.8786276,-4.7758304,True,,,Centro - Casco Histórico,Casco Histórico - Corredera - Ribera,,,,independantHouse,225.0,,,3,2,,False,,False,,,,,good,,,,,,,,,,,,,,False,,,
110789766,https://www.idealista.com/inmueble/110789766/,sale,Córdoba,Córdoba,37.8874732,-4.7830008,True,,,Centro - Casco Histórico,El Vial - Ronda de Tejares,,,,flat,236.0,,,4,4,,False,,False,,,,,good,True,,,,,,,,,,,,,True,,3,
109846755,https://www.idealista.com/inmueble/109846755/,sale,Córdoba,Córdoba,37.9203467,-4.8001883,True,,,Brillante - Trassierra - Naranjo,Brillante,,,,independantHouse,307.0,,,4,3,,False,,False,,,,,good,,,,,,,,,,,,,,True,,,
110942755,https://www.idealista.com/inmueble/110942755/,sale,Córdoba,Córdoba,37.8754429,-4.7928586,True,,,Zoco - Poniente - Vistalegre,Vistalegre - Parque Cruz - Universidades,,,,flat,198.0,,,5,3,,False,,False,,,,,good,True,,,,,,,,,,,,,True,,2,
109884752,https://www.idealista.com/inmueble/109884752/,sale,Córdoba,Córdoba,37.8829515,-4.7606286,True,,,Fuensanta - Zona Arcángel,Fuensanta - Arcángel - Santuario,,,,flat,77.0,,,2,1,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,1,
100854744,https://www.idealista.com/inmueble/100854744/,sale,Córdoba,Córdoba,37.9040103,-4.7845248,True,,,Brillante - Trassierra - Naranjo,Brillante,,,,independantHouse,286.0,,,5,4,,False,,False,,,,,good,,,,,,,,,,,,,,True,,,
112121709,https://www.idealista.com/inmueble/112121709/,sale,Córdoba,Córdoba,37.9209272,-4.8012168,True,,,Brillante - Trassierra - Naranjo,Brillante,,,,independantHouse,422.0,,,6,4,,False,,False,,,,,good,,,,,,,,,,,,,,True,,,
88541700,https://www.idealista.com/inmueble/88541700/,sale,Córdoba,Córdoba,37.888384,-4.7717796,True,,,Centro - Casco Histórico,Casco Histórico - Ollerías - Marrubial,,,,independantHouse,725.0,,,6,6,,False,,False,,,,,good,,,,,,,,,,,,,,True,,,
85539690,https://www.idealista.com/inmueble/85539690/,sale,Córdoba,Córdoba,37.9148811,-4.8086072,True,,,Brillante - Trassierra - Naranjo,Brillante,,,,independantHouse,474.0,,,5,3,,False,,False,,,,,good,,,,,,,,,,,,,,True,,,
108649684,https://www.idealista.com/inmueble/108649684/,sale,Córdoba,Córdoba,37.9089043,-4.7829074,True,,,Brillante - Trassierra - Naranjo,Naranjo - Mirabueno,,,,independantHouse,389.0,,,4,2,,False,,False,,,,,good,,,,,,,,,,,,,,True,,,
97897682,https://www.idealista.com/inmueble/97897682/,sale,Córdoba,Córdoba,37.9191171,-4.7881791,True,,,Brillante - Trassierra - Naranjo,Brillante,,,,independantHouse,600.0,,,9,5,,False,,False,,,,,good,,,,,,,,,,,,,,True,,,
111837655,https://www.idealista.com/inmueble/111837655/,sale,Córdoba,Córdoba,37.8794432,-4.7905899,True,,,Ciudad Jardín,Ciudad Jardín,,,,flat,138.0,,,4,2,,False,,False,,,,,good,False,,,,,,,,,,,,,False,,2,
